12573040,48.80114267,2.13181081,131.242,155.067,0.365,-2.51
12653044,48.80113888,2.13181347,131.252,155.125,0.386,-2.505
12693058,48.80113698,2.1318148,131.257,155.151,0.391,-2.477
12733012,48.80113509,2.13181613,131.263,155.188,0.407,-2.459
12773071,48.80113319,2.13181745,131.269,155.238,0.451,-2.446
12813560,48.80113129,2.13181877,131.275,155.287,0.482,-2.448
12853133,48.80112939,2.13182009,131.279,155.336,0.478,-2.469
12893100,48.80112749,2.13182141,131.284,155.389,0.484,-2.504
12933032,48.80112556,2.1318227,131.29,155.438,0.484,-2.529
12973011,48.80112365,2.13182402,131.294,155.479,0.463,-2.565
13013587,48.80112174,2.13182534,131.298,155.525,0.44,-2.577
13053081,48.80111982,2.13182666,131.302,155.57,0.389,-2.605
13093045,48.80111791,2.13182799,131.307,155.619,0.354,-2.621
13133041,48.80111598,2.13182931,131.311,155.664,0.338,-2.641
13173020,48.80111406,2.13183063,131.316,155.709,0.33,-2.655
13213560,48.80111213,2.13183195,131.322,155.748,0.339,-2.644
13253067,48.8011102,2.13183326,131.327,155.777,0.347,-2.644
13293067,48.80110826,2.13183457,131.333,155.811,0.365,-2.629
13333024,48.80110632,2.13183589,131.339,155.844,0.391,-2.64
13373011,48.80110438,2.13183722,131.346,155.875,0.396,-2.632
13413545,48.80110243,2.13183854,131.351,155.91,0.398,-2.638
13453071,48.80110048,2.13183986,131.356,155.947,0.409,-2.658
13493031,48.80109852,2.13184119,131.361,155.977,0.396,-2.658
13533006,48.80109656,2.13184251,131.367,156.008,0.379,-2.649
13573026,48.8010946,2.13184383,131.372,156.037,0.378,-2.636
13613619,48.80109263,2.13184516,131.378,156.059,0.374,-2.637
13653021,48.80109065,2.13184648,131.383,156.086,0.379,-2.632
13693123,48.80108867,2.13184781,131.389,156.11,0.4,-2.641
13733010,48.80108669,2.13184913,131.394,156.137,0.419,-2.632
13773036,48.80108471,2.13185046,131.4,156.167,0.453,-2.649
13813575,48.80108271,2.1318518,131.408,156.197,0.466,-2.638
13853040,48.80108072,2.13185313,131.413,156.223,0.463,-2.637
13893049,48.80107872,2.13185446,131.419,156.252,0.473,-2.606
13933003,48.80107672,2.13185579,131.425,156.277,0.471,-2.572
13973007,48.80107472,2.13185712,131.431,156.294,0.457,-2.543
14013592,48.80107271,2.13185845,131.436,156.318,0.448,-2.513
14053050,48.8010707,2.13185979,131.442,156.339,0.438,-2.473
14093056,48.80106869,2.13186112,131.448,156.361,0.431,-2.439
14133017,48.80106668,2.13186246,131.453,156.388,0.434,-2.419
14173001,48.80106466,2.13186379,131.459,156.406,0.438,-2.402
14213548,48.80106264,2.13186512,131.465,156.423,0.451,-2.38
14253054,48.80106062,2.13186645,131.47,156.436,0.484,-2.37
14293053,48.80105858,2.13186782,131.481,156.444,0.519,-2.384
14333059,48.80105655,2.13186915,131.486,156.457,0.542,-2.392
14373005,48.80105453,2.13187048,131.49,156.469,0.55,-2.427
14413571,48.80105251,2.13187181,131.495,156.485,0.555,-2.444
14453009,48.80105049,2.13187315,131.499,156.5,0.562,-2.47
14493016,48.80104846,2.13187448,131.503,156.509,0.547,-2.493
14532988,48.80104644,2.13187582,131.507,156.513,0.556,-2.532
14573024,48.80104441,2.13187715,131.512,156.497,0.56,-2.559
14613605,48.80104238,2.13187848,131.517,156.483,0.565,-2.592
14653032,48.80104036,2.13187981,131.522,156.466,0.555,-2.602
14693020,48.80103833,2.13188114,131.528,156.438,0.536,-2.586
14732985,48.80103655,2.13188204,131.525,156.425,0.553,-2.573
14773001,48.80103453,2.13188337,131.531,156.409,0.559,-2.555
14813564,48.80103251,2.1318847,131.536,156.388,0.542,-2.568
14853049,48.80103048,2.13188603,131.541,156.376,0.532,-2.562
14893098,48.80102846,2.13188737,131.547,156.36,0.514,-2.568
14933003,48.80102644,2.1318887,131.552,156.339,0.499,-2.577
14973061,48.80102441,2.13189004,131.558,156.315,0.494,-2.555
15013567,48.80102239,2.13189137,131.564,156.298,0.509,-2.531
15053006,48.80102037,2.13189271,131.57,156.274,0.492,-2.496
15093091,48.80101834,2.13189405,131.576,156.26,0.457,-2.486
15133037,48.80101631,2.1318954,131.58,156.249,0.44,-2.498
15173010,48.80101438,2.13189661,131.583,156.233,0.422,-2.487
15213543,48.80101235,2.13189796,131.588,156.222,0.405,-2.474
15253023,48.80101032,2.13189931,131.594,156.201,0.402,-2.479
15293023,48.80100829,2.13190065,131.599,156.174,0.381,-2.46
15333005,48.80100626,2.131902,131.605,156.152,0.378,-2.47
15372988,48.80100423,2.13190335,131.61,156.14,0.383,-2.453
15413577,48.80100219,2.13190471,131.616,156.129,0.378,-2.461
15452996,48.80100016,2.13190607,131.621,156.113,0.36,-2.484
15493058,48.80099812,2.13190743,131.625,156.104,0.319,-2.505
15532999,48.80099608,2.13190879,131.63,156.089,0.275,-2.537
15573014,48.80099404,2.13191016,131.635,156.07,0.25,-2.554
15613601,48.8009921,2.13191136,131.632,156.044,0.211,-2.575
15653055,48.80099007,2.13191272,131.637,156.022,0.202,-2.595
15693104,48.80098803,2.13191408,131.642,155.998,0.209,-2.565
15733004,48.80098599,2.13191545,131.647,155.98,0.246,-2.568
15773002,48.80098396,2.13191682,131.653,155.98,0.328,-2.533
15813603,48.80098192,2.13191818,131.658,155.966,0.391,-2.532
15853042,48.80097988,2.13191954,131.663,155.951,0.439,-2.506
15893056,48.80097784,2.1319209,131.669,155.953,0.505,-2.464
15932997,48.80097581,2.13192227,131.674,155.945,0.539,-2.442
15973002,48.80097377,2.13192363,131.68,155.93,0.53,-2.415
16013569,48.80097173,2.131925,131.686,155.924,0.485,-2.407
16053046,48.8009697,2.13192637,131.692,155.917,0.413,-2.423
16093054,48.80096769,2.13192771,131.694,155.91,0.347,-2.438
16133019,48.80096566,2.13192909,131.699,155.89,0.291,-2.496
16173025,48.80096363,2.13193046,131.703,155.878,0.281,-2.529
16213595,48.80096159,2.13193183,131.708,155.854,0.271,-2.552
16253048,48.80095956,2.1319332,131.712,155.829,0.298,-2.588
16293005,48.80095752,2.13193456,131.716,155.824,0.352,-2.608
16332981,48.80095549,2.13193593,131.72,155.802,0.386,-2.656
16372976,48.80095345,2.13193729,131.725,155.792,0.417,-2.661
16413532,48.80095142,2.13193866,131.73,155.797,0.451,-2.678
16453022,48.8009494,2.13194003,131.735,155.794,0.446,-2.664
16493006,48.80094737,2.13194139,131.742,155.797,0.431,-2.624
16532980,48.80094529,2.13194283,131.748,155.796,0.396,-2.572
16573005,48.80094327,2.13194421,131.754,155.79,0.352,-2.532
16613558,48.80094125,2.13194558,131.76,155.783,0.308,-2.518
16652979,48.80093923,2.13194695,131.766,155.766,0.256,-2.519
16693063,48.80093722,2.13194832,131.771,155.76,0.221,-2.506
16732975,48.8009352,2.13194969,131.777,155.757,0.187,-2.518
16772974,48.80093319,2.13195105,131.783,155.755,0.165,-2.493
16813591,48.80093118,2.13195242,131.789,155.757,0.171,-2.48
